manifesto_id,text,cmp_code,eu_code
31240_201706,"·                Refonder l’organisation de la formation professionnelle des adultes et la formation continue, et l’inclure dans le service public de l’enseignement professionnel.",506,NA
31240_201706,·                Elle doit d’abord profiter aux travailleurs pas ou peu qualifiés et aux chómeurs,701,NA
31240_201706,75 Refonder l’enseignement supérieur,H,NA
31240_201706,"Précarité des étudiants, doctorants et jeunes diplómés, concurrence entre établissements, financements insuffisants et aléatoires, abandon de formations de proximité partout sur le territoire...",701,NA
31240_201706,C’est dans l’enseignement supérieur que les conséquences de la marchandisation sont les plus avancées.,506,NA
31240_201706,Tout est à reconstruire.,506,NA
31240_201706,"·                Nous proposons de réaliser les mesures suivantes:Réorganiser les grands instituts publics de recherche (CNRS, Inserm, Inra, etc.), garants des recherches d’intérêt général, et supprimer l’Agence nationale pour la recherche (ANR)",506,NA
31240_201706,·                Redonner à l’enseignement supérieur et à la recherche les moyens nécessaires au développement du savoir et de la qualification professionnelle,506,NA
31240_201706,"·                Créer, dans chaque université, une université populaire, ouverte à tous et chargée d’organiser le lien entre les chercheurs et la population, dans un esprit de diffusion des savoirs et de réflexion citoyenne sur leur usage",506,NA
31240_201706,"·                Refonder le financement de l’enseignement supérieur et de la recherche pour favoriser les financements pérennes, plutót que des appels à projets erratiques, augmenter le budget des universités et assurer une rémunération u n ifiée",506,NA
31240_201706,·                Abroger les lois LRU et Fioraso pour:,506,NA
31240_201706,"4       Reconstruire une offre cohérente de formations d’enseignement supérieur sur tout le territoire, y compris dans les villes moyennes, et pilotées nationalement.",506,NA
31240_201706,"4       Les communautés d’universités et d’établissement (comUE), regroupements forcés, seront dissoutes",506,NA
31240_201706,"4       Arrêter le féodalisme des présidents d’universités pour une direction démocratique et collégiale des universités, pour des procédures transparentes d’attributions des postes d’enseignants-chercheurs, pour mettre un terme à la concurrence entre universités, dont la concurrence malsaine pour les financements, ainsi qu’à l’évaluation permanente, chronophage et bureaucratique, au profit d’une évaluation scientifique",506,NA
31240_201706,·                Mettre fin à la précarité des doctorants et jeunes chercheurs par la titularisation des personnels effectuant des missions pérennes,701,NA
31240_201706,·                Permettre aux universités publiques d’accéder gratuitement aux articles de leurs chercheurs sans enrichir les revues et bases de données privées,506,NA
31240_201706,"·                Créer une nouvelle section «économie et société» du Conseil national des universités, pour assurer le pluralisme dans l’enseignement et la recherche économique et socia le",506,NA
31240_201706,·                Remettre en cause la dualité entre grandes écoles et universités en les intégrant et en égalisant les moyens octroyés,506,NA
31240_201706,76 Éradiquer l’illettrisme et développer l’alphabétisation,H,NA
31240_201706,Plus de deux millions de personnes sont illettrées en France.,506,NA
31240_201706,Personne n’en parle.,506,NA
31240_201706,"Pourtant, pour elles, travailler, se déplacer et accomplir tant d’autres actes de la vie quotidienne est une souffrance.",506,NA
31240_201706,C’est indigne d’un grand pays comme le nótre.,506,NA
31240_201706,·                Nous proposons de réaliser les mesures suivantes:Éradiquer l’illettrisme pour les jeunes sortis du système scolaire et les adultes à horizon 2022,506,NA
31240_201706,·                Développer les structures d’alphabétisation et les cours de langue française pour les personnes non francophones,506,NA
31240_201706,"77 Démocratiser la culture et ses pratiques, soutenir ceux qui la font vivre",H,NA
31240_201706,"Festivals annulés, baisse du budget de la culture pour la première fois depuis des décennies...",502,NA
31240_201706,Le bilan de François Hollande est affligeant.,305.2,NA
31240_201706,Retrouvons l’ambition culturelle.,502,NA
31240_201706,"Ne réservons pas la culture à quelques lieux ou à quelques publics, faisons-la revenir et entrer partout.",502,NA
31240_201706,·                Nous proposons de réaliser les mesures suivantes:Défendre l’exception et la diversité cu ltu rel les dans toutes les négociations internationales,502,NA
31240_201706,"·                Porter le budget consacré à l’art, à la culture et à la création à 1% du PIB chaque année pour:",502,NA
31240_201706,4       Pérenniser le régime des intermittents du spectacle sur la base de l’accord du 28 avril 2016 et l’étendre aux professions artistiques précaires,701,NA
31240_201706,"4       Soutenir la création, le spectacle vivant, et l’appropriation par tous des œuvres et pratiques culturelles, et ce par le renouveau de l’éducation artistique à l’école et dans les conservatoires, de l’éducation populaire et de la culture en entreprise",502,NA
31240_201706,"·                Supprimer la Hadopi, qui n’a pas fonctionné, et mettre en place un nouveau cadre du partage numérique de la culture par:",605.2,NA
31240_201706,"4       L’instauration d’une cotisation universelle sur les abonnements internet, finançant la création et ouvrant droit en contrepartie au téléchargement non marchand",412,NA
31240_201706,"4       La création d’un service public nouveau de l’internet et d’une médiathèque publique en ligne, avec une plateforme publique d’offre légale en ligne de musique, films et contenus culturels",502,NA
31240_201706,78 Libérer le sport et les corps de l’argent,H,NA
31240_201706,La politique sportive est aujourd’hui réduite à la course à l’accueil des grandes compétitions internationales.,303,NA
31240_201706,Paris s’est engagée pour accueillir les Jeux olympiques de 2024.,303,NA
